Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
200708,alaska airlines,as,alaska airlines,as,international,canada,thru / transit,other,terminal 1,b,1370,thru / transit * 2,2740,2007,august
200708,alaska airlines,as,alaska airlines,as,international,mexico,deplaned,other,international,a,6950,deplaned,6950,2007,august
200708,alaska airlines,as,alaska airlines,as,international,mexico,enplaned,other,international,a,8354,enplaned,8354,2007,august
200708,alaska airlines,as,alaska airlines,as,international,mexico,thru / transit,other,international,a,1872,thru / transit * 2,3744,2007,august
200708,all nippon airways,nh,all nippon airways,nh,international,asia,deplaned,other,international,g,7493,deplaned,7493,2007,august
200708,all nippon airways,nh,all nippon airways,nh,international,asia,enplaned,other,international,g,6386,enplaned,6386,2007,august
200708,american airlines,aa,american airlines,aa,domestic,us,deplaned,other,terminal 3,e,159954,deplaned,159954,2007,august
200708,american airlines,aa,american airlines,aa,domestic,us,enplaned,other,terminal 3,e,158012,enplaned,158012,2007,august
200708,american eagle airlines,mq,american airlines,aa,domestic,us,deplaned,other,terminal 3,e,5318,deplaned,5318,2007,august
200708,american eagle airlines,mq,american airlines,aa,domestic,us,enplaned,other,terminal 3,e,4323,enplaned,4323,2007,august
200708,asiana airlines,oz,asiana airlines,oz,international,asia,deplaned,other,international,a,5281,deplaned,5281,2007,august
200708,asiana airlines,oz,asiana airlines,oz,international,asia,enplaned,other,international,a,4828,enplaned,4828,2007,august
200708,british airways,ba,british airways,ba,international,europe,deplaned,other,international,a,20518,deplaned,20518,2007,august
200708,british airways,ba,british airways,ba,international,europe,enplaned,other,international,a,20024,enplaned,20024,2007,august
200708,cathay pacific,cx,cathay pacific,cx,international,asia,deplaned,other,international,a,11754,deplaned,11754,2007,august
200708,cathay pacific,cx,cathay pacific,cx,international,asia,enplaned,other,international,a,9912,enplaned,9912,2007,august
200708,china airlines,ci,china airlines,ci,international,asia,deplaned,other,international,a,12109,deplaned,12109,2007,august
200708,china airlines,ci,china airlines,ci,international,asia,enplaned,other,international,a,9239,enplaned,9239,2007,august
200708,delta air lines,dl,delta air lines,dl,domestic,us,deplaned,other,terminal 1,c,97666,deplaned,97666,2007,august
200708,delta air lines,dl,delta air lines,dl,domestic,us,enplaned,other,terminal 1,c,97567,enplaned,97567,2007,august
200708,eva airways,br,eva airways,br,international,asia,deplaned,other,international,g,15754,deplaned,15754,2007,august
200708,eva airways,br,eva airways,br,international,asia,enplaned,other,international,g,12770,enplaned,12770,2007,august
200708,expressjet airlines,xe,delta air lines,dl,domestic,us,deplaned,other,terminal 1,c,7318,deplaned,7318,2007,august
200708,expressjet airlines,xe,delta air lines,dl,domestic,us,enplaned,other,terminal 1,c,7358,enplaned,7358,2007,august
200708,frontier airlines,f9,frontier airlines,f9,domestic,us,deplaned,low fare,terminal 1,c,25058,deplaned,25058,2007,august
200708,frontier airlines,f9,frontier airlines,f9,domestic,us,enplaned,low fare,terminal 1,c,24346,enplaned,24346,2007,august
200708,hawaiian airlines,ha,hawaiian airlines,ha,domestic,us,deplaned,other,terminal 1,c,7600,deplaned,7600,2007,august
200708,hawaiian airlines,ha,hawaiian airlines,ha,domestic,us,enplaned,other,terminal 1,c,7294,enplaned,7294,2007,august
200708,horizon air,qx,alaska airlines,as,domestic,us,deplaned,other,terminal 1,b,5717,deplaned,5717,2007,august
200708,horizon air,qx,alaska airlines,as,domestic,us,enplaned,other,terminal 1,b,5065,enplaned,5065,2007,august
200708,japan airlines,jl,japan airlines,jl,international,asia,deplaned,other,international,a,9814,deplaned,9814,2007,august
200708,japan airlines,jl,japan airlines,jl,international,asia,enplaned,other,international,a,8563,enplaned,8563,2007,august
